Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,avg_shipping_time,daily_order_volume,monthly_stock_variation,regional_sales_growth,market_competition_index,transportation_cost,fuel_price_index,ad_campaign_effectiveness
WH_116201,EID_66201,Rural,Mid,East,Zone 4,3,0,8,3960,Company Owned,66,0,0,1,101,30.0,2008.0,18,0,B,3,26,20072,7.93,449,-0.2,1.13,7,106.3311073710061,88.53720157129105,1.01
WH_108204,EID_58204,Rural,Large,North,Zone 6,4,1,4,5073,Company Owned,16,0,0,1,166,35.0,2014.0,9,0,C,3,28,11106,6.98,173,0.06,1.07,7,174.76201805531696,99.345434884926,0.9
WH_115066,EID_65066,Rural,Large,West,Zone 5,1,0,3,5798,Company Owned,64,0,0,1,208,25.0,,17,0,B+,5,24,21065,1.26,348,0.08,1.1,5,218.97891418979475,101.84660867071231,1.0
WH_120055,EID_70055,Urban,Mid,North,Zone 3,1,1,2,5055,Company Owned,27,0,0,1,136,19.0,,30,0,B+,5,19,36123,9.69,194,0.11,1.06,8,143.17852081640424,110.67789532692684,0.97
WH_115967,EID_65967,Rural,Mid,East,Zone 3,3,0,5,3983,Company Owned,27,0,0,1,96,32.0,2003.0,24,0,B,5,27,28139,5.39,180,0.08,1.15,4,101.06719116452064,81.1565970163314,1.37
WH_122840,EID_72840,Rural,Large,South,Zone 5,3,5,6,5049,Company Owned,67,0,0,0,150,28.0,,8,0,B,3,14,9118,9.75,190,-0.14,1.07,6,157.9174861945635,100.31933044922792,1.21
WH_120053,EID_70053,Rural,Small,South,Zone 1,6,0,2,6991,Rented,37,0,0,1,151,29.0,2001.0,25,1,C,6,21,32113,4.83,384,-0.12,1.09,8,158.97026943586062,117.49656794588942,1.0
WH_103678,EID_53678,Urban,Large,West,Zone 6,1,1,4,4152,Company Owned,70,0,0,0,140,17.0,,11,0,C,5,23,14118,8.21,207,-0.02,1.08,8,147.3896537815926,103.22938914760034,0.91
WH_105681,EID_55681,Rural,Mid,North,Zone 4,4,2,4,4278,Rented,24,0,0,1,269,17.0,2012.0,20,0,B,6,26,23079,5.45,452,0.06,1.08,8,283.1986919089172,78.29578788272536,1.29
WH_116496,EID_66496,Rural,Mid,North,Zone 3,3,1,3,4217,Company Owned,49,0,0,1,141,28.0,,25,0,A,6,27,31124,4.04,473,-0.15,1.13,4,148.4424370228897,105.44607774121054,1.08
WH_107962,EID_57962,Rural,Mid,West,Zone 2,5,0,2,4945,Company Owned,22,0,0,1,79,24.0,2002.0,37,1,A+,3,12,49078,2.16,284,0.09,1.02,9,83.16987606247012,104.96131520541655,1.07
WH_110653,EID_60653,Rural,Mid,South,Zone 2,4,0,2,4166,Company Owned,21,0,0,1,256,24.0,2016.0,19,1,A+,4,32,28135,6.12,385,-0.03,1.08,9,269.51250977205507,97.0649708341234,0.94
WH_115291,EID_65291,Rural,Large,North,Zone 5,6,0,4,4734,Rented,18,0,0,0,180,23.0,2019.0,7,1,C,1,17,11102,8.5,341,-0.01,1.06,8,189.50098343347625,88.19458984311264,0.92
WH_107854,EID_57854,Rural,Mid,South,Zone 3,7,0,3,4134,Rented,53,0,0,1,134,28.0,2019.0,6,1,C,2,19,9134,5.46,353,-0.13,1.11,4,141.0729543338101,103.9551512432535,1.01
WH_116416,EID_66416,Rural,Small,South,Zone 6,3,0,2,6272,Rented,38,0,0,0,135,15.0,1997.0,22,0,B+,6,15,25140,9.7,499,0.02,1.11,8,142.12573757510717,70.4258937575374,1.07
WH_101399,EID_51399,Urban,Large,North,Zone 6,3,0,4,4922,Rented,53,0,0,0,259,10.0,2006.0,25,1,A,3,6,33131,7.36,289,0.02,1.03,5,272.67085949594633,102.93253749380544,0.84
WH_108212,EID_58212,Rural,Large,North,Zone 5,0,2,4,4752,Company Owned,26,0,0,1,134,35.0,,0,0,,0,17,3115,1.14,428,0.08,1.11,2,141.0729543338101,71.67238788569027,1.11
WH_115527,EID_65527,Rural,Small,South,Zone 1,6,0,4,5888,Rented,64,0,0,0,223,17.0,2000.0,24,0,C,6,16,30138,7.39,467,-0.14,1.11,3,234.7706628092511,111.92737185680951,0.96
WH_124563,EID_74563,Rural,Mid,South,Zone 2,5,1,4,4814,Company Owned,49,0,0,1,94,24.0,2011.0,21,1,A+,4,32,28092,7.31,422,-0.14,1.04,4,98.96162468192648,116.84091410786908,1.01
WH_100506,EID_50506,Rural,Large,West,Zone 6,8,0,4,3709,Company Owned,43,1,0,1,267,29.0,2019.0,5,0,C,3,23,6147,9.2,411,-0.14,1.12,5,281.09312542632307,109.67260333250182,0.98
WH_119134,EID_69134,Rural,Small,North,Zone 6,1,0,3,4926,Company Owned,23,0,0,0,62,,,25,1,B+,5,13,32127,3.74,158,0.17,1.13,8,65.27256096041958,84.80795757131736,1.21
WH_114165,EID_64165,Rural,Mid,West,Zone 4,7,0,2,5075,Rented,48,0,0,0,65,24.0,2006.0,25,1,A+,5,11,32127,5.25,301,-0.17,1.1,9,68.43091068431086,115.17101612429092,0.95
WH_113996,EID_63996,Rural,Mid,South,Zone 3,0,3,3,4058,Company Owned,42,0,0,1,212,29.0,,27,0,A+,6,19,34067,9.24,293,-0.07,1.07,9,223.1900471549831,105.79773410669864,1.19
WH_119178,EID_69178,Rural,Mid,North,Zone 4,3,0,3,5850,Rented,54,1,0,1,66,,2013.0,8,0,B,4,26,9082,7.43,328,0.14,1.07,4,69.48369392560795,107.47392220215038,0.93
WH_110043,EID_60043,Rural,Small,North,Zone 1,4,1,2,4214,Rented,50,0,0,1,88,29.0,2019.0,6,0,A,2,30,7149,6.02,412,0.05,1.03,1,92.64492523414393,84.03515650442203,1.06
WH_124591,EID_74591,Rural,Mid,North,Zone 3,3,0,2,3616,Company Owned,31,0,0,0,270,29.0,2018.0,6,1,A,2,27,9085,6.56,327,0.07,1.03,2,284.25147515021433,87.86238148542057,1.13
WH_108108,EID_58108,Rural,Mid,South,Zone 4,7,1,3,5237,Rented,67,0,0,0,121,26.0,2005.0,26,0,B,2,26,31128,7.68,298,-0.02,1.1,7,127.3867721969479,83.1948877282834,1.02
WH_102473,EID_52473,Rural,Small,South,Zone 1,1,1,2,4541,Rented,40,0,0,1,169,40.0,,4,0,B,1,16,5098,7.5,93,0.14,1.05,2,177.92036777920822,117.89266326691792,0.96
WH_106349,EID_56349,Rural,Large,North,Zone 6,6,0,4,4081,Company Owned,65,0,0,1,198,21.0,2008.0,18,0,A,3,6,24119,7.39,174,-0.18,1.1,5,208.45108177682383,91.83665133235064,1.04
WH_104592,EID_54592,Rural,Mid,West,Zone 4,8,4,2,6459,Company Owned,42,1,0,1,251,42.0,,15,1,C,5,11,19082,5.54,240,0.09,1.1,3,264.2485935655696,93.17555048444898,0.97
WH_112648,EID_62648,Urban,Large,North,Zone 6,6,0,2,5486,Company Owned,30,0,0,1,90,20.0,2010.0,19,1,A+,5,6,24109,7.24,61,-0.11,1.05,4,94.75049171673813,70.51435618651344,1.25
WH_101922,EID_51922,Rural,Small,South,Zone 6,8,0,2,4402,Company Owned,59,0,0,0,133,28.0,2018.0,5,0,B,2,2,5129,6.58,443,0.13,1.03,9,140.02017109251298,81.25847242341636,1.12
WH_124832,EID_74832,Rural,Mid,West,Zone 2,7,4,2,5177,Company Owned,16,0,0,1,64,30.0,,6,0,B+,4,1,7135,8.83,446,0.15,1.14,3,67.37812744301377,71.16694240213185,0.99
WH_111081,EID_61081,Rural,Mid,South,Zone 4,6,3,1,3652,Company Owned,30,0,0,1,141,24.0,,9,1,A+,6,26,12103,3.97,237,-0.11,1.11,6,148.4424370228897,71.26858473188699,1.33
WH_110049,EID_60049,Rural,Large,North,Zone 6,8,1,3,4816,Rented,38,0,0,0,251,22.0,,26,0,A,3,29,32119,9.87,301,0.01,1.07,3,264.2485935655696,80.67053100395356,1.03
WH_109666,EID_59666,Rural,Mid,West,Zone 4,7,0,4,6013,Rented,53,0,0,0,263,38.0,,13,0,A,4,11,17111,1.43,279,0.17,1.11,8,276.8819924611347,97.97322917434194,1.03
WH_107161,EID_57161,Rural,Large,North,Zone 6,0,0,4,6331,Rented,22,0,0,1,166,27.0,,15,0,B+,5,6,18133,4.7,263,-0.19,1.08,6,174.76201805531696,108.13392912473678,1.21
WH_110534,EID_60534,Rural,Mid,West,Zone 3,0,1,4,4100,Rented,45,1,0,1,117,34.0,,4,0,C,3,27,6090,6.37,405,0.17,1.02,3,123.17563923175956,88.84408830423554,0.93
WH_124279,EID_74279,Rural,Mid,South,Zone 4,1,4,2,4713,Rented,68,0,0,1,266,30.0,,14,0,B+,3,26,16066,4.31,355,-0.1,1.1,8,280.04034218502596,116.69389094485577,1.04
WH_124099,EID_74099,Rural,Small,North,Zone 6,5,0,3,5825,Rented,17,0,0,0,137,20.0,2001.0,39,0,A,2,13,53076,3.16,456,-0.12,1.02,1,144.23130405770135,115.98529912091144,1.03
WH_107897,EID_57897,Rural,Large,West,Zone 6,4,4,2,4304,Rented,18,0,0,0,145,23.0,1998.0,23,1,B,4,23,27113,5.41,487,-0.06,1.14,7,152.65356998807806,95.40691824176923,1.18
WH_113578,EID_63578,Urban,Small,North,Zone 1,6,0,4,4314,Rented,20,0,0,0,251,15.0,2009.0,20,1,A+,6,31,26128,9.72,308,-0.19,1.07,6,264.2485935655696,109.98432697042657,1.09
WH_106260,EID_56260,Rural,Mid,West,Zone 4,3,1,5,4269,Rented,50,0,0,1,267,,2013.0,13,1,B+,6,26,15111,2.08,93,0.06,1.06,7,281.09312542632307,75.77167057254742,1.27
WH_108142,EID_58142,Rural,Mid,West,Zone 4,2,0,4,5569,Company Owned,46,0,0,1,216,30.0,,25,0,A,2,26,33138,6.8,166,0.01,1.11,1,227.40118012017143,75.72557876060758,0.95
WH_104589,EID_54589,Rural,Mid,North,Zone 3,7,4,2,5299,Company Owned,17,0,0,1,163,34.0,2011.0,18,0,B+,2,27,20120,7.56,205,0.17,1.13,3,171.6036683314257,116.98629781766503,0.93
WH_113332,EID_63332,Rural,Large,North,Zone 6,3,0,4,4989,Company Owned,59,0,0,1,210,32.0,2014.0,10,0,B+,3,6,12142,5.59,396,0.06,1.12,7,221.0844806723889,79.80704344988717,0.98
WH_114825,EID_64825,Rural,Large,West,Zone 6,3,0,3,4635,Rented,36,0,0,1,226,34.0,2006.0,24,0,B,6,6,27115,2.19,83,-0.04,1.12,3,237.92901253314236,119.956147049944,1.09
WH_106196,EID_56196,Rural,Large,North,Zone 6,7,2,3,6659,Company Owned,26,0,0,0,143,21.0,2003.0,28,0,A,2,23,37132,3.19,491,0.1,1.09,5,150.54800350548388,118.89268542074171,0.95
WH_113953,EID_63953,Rural,Large,North,Zone 6,6,0,3,5630,Rented,44,0,0,0,213,37.0,2012.0,24,0,B+,4,23,30056,8.08,168,-0.18,1.03,1,224.2428303962802,114.14903059191931,0.93
WH_108966,EID_58966,Rural,Large,South,Zone 6,2,0,2,4940,Rented,33,0,0,1,164,26.0,,11,0,A+,5,29,15114,6.33,282,-0.06,1.08,2,172.65645157272277,73.20525450795388,0.95
WH_119381,EID_69381,Rural,Large,West,Zone 6,2,1,4,4166,Rented,15,0,0,1,55,25.0,,32,0,B+,3,6,38111,1.11,74,-0.05,1.09,8,57.90307827133996,91.93297870261866,1.15
WH_112437,EID_62437,Rural,Large,South,Zone 5,4,0,2,3967,Company Owned,47,0,0,1,257,34.0,2020.0,5,0,A,3,25,6110,3.99,255,0.15,1.13,2,270.5652930133522,115.56133289554566,1.32
WH_104130,EID_54130,Rural,Large,North,Zone 6,5,0,2,6693,Company Owned,23,0,0,1,196,19.0,2022.0,0,0,,0,4,11112,3.45,299,0.1,1.04,1,206.34551529422967,111.6870459137457,1.15
WH_115625,EID_65625,Rural,Mid,West,Zone 4,8,0,2,5128,Rented,22,0,0,0,256,31.0,,17,1,A+,5,26,22125,3.92,119,-0.14,1.03,1,269.51250977205507,109.40820587802877,1.21
WH_120246,EID_70246,Rural,Mid,North,Zone 4,5,0,2,7944,Rented,44,0,0,0,113,33.0,1999.0,36,0,B+,3,26,45096,5.73,149,-0.04,1.09,4,118.96450626657118,115.20231039613846,0.9
WH_111412,EID_61412,Rural,Mid,West,Zone 3,4,1,2,4994,Company Owned,55,0,0,1,223,24.0,2017.0,10,0,A,6,27,13147,1.65,420,-0.17,1.03,9,234.7706628092511,111.52310570162318,0.85
WH_101217,EID_51217,Rural,Large,North,Zone 6,2,0,4,5020,Company Owned,23,0,0,1,97,24.0,,19,0,A,6,28,27122,7.12,55,-0.09,1.06,3,102.11997440581774,85.09525598702507,1.01
WH_106827,EID_56827,Rural,Large,West,Zone 5,1,0,4,4619,Rented,20,0,0,0,233,14.0,,26,0,B,6,10,30060,2.92,311,-0.07,1.1,4,245.298495222222,101.6349191750069,1.03
WH_100961,EID_50961,Rural,Mid,North,Zone 3,1,2,2,5161,Company Owned,68,0,0,1,186,26.0,,25,0,C,4,19,32130,6.43,205,-0.13,1.1,2,195.81768288125875,91.60222311097104,0.96
WH_121681,EID_71681,Rural,Mid,South,Zone 4,6,0,2,3903,Company Owned,29,0,0,0,247,30.0,2000.0,17,0,B,6,26,20063,8.38,84,-0.15,1.15,4,260.0374606003813,102.66705498430872,1.17
WH_109232,EID_59232,Rural,Large,West,Zone 5,6,2,5,5120,Company Owned,37,0,0,1,270,25.0,,23,0,B+,3,24,26129,9.35,53,0.01,1.11,4,284.25147515021433,72.0007664676219,1.3
WH_102391,EID_52391,Urban,Mid,West,Zone 4,8,3,6,3355,Company Owned,64,0,0,1,227,24.0,,18,1,B+,1,11,21134,2.5,362,0.11,1.08,2,238.98179577443943,117.75363250496171,1.24
WH_100279,EID_50279,Rural,Mid,West,Zone 4,0,0,4,3900,Company Owned,31,0,0,1,127,33.0,,24,0,B+,2,26,30073,8.16,130,-0.06,1.11,1,133.70347164473046,93.20250444040111,0.94
WH_101954,EID_51954,Rural,Large,North,Zone 6,3,1,3,3852,Company Owned,56,0,0,1,60,43.0,,11,1,A+,1,29,15126,9.99,390,-0.12,1.14,8,63.166994477825405,95.74332108911958,1.3
WH_106321,EID_56321,Urban,Mid,South,Zone 3,2,0,3,4692,Company Owned,30,0,0,1,188,23.0,,25,0,B,3,19,30074,5.59,373,0.11,1.05,2,197.92324936385293,109.29780891041014,0.92
WH_106055,EID_56055,Rural,Mid,West,Zone 3,1,0,3,4595,Rented,48,0,0,1,75,29.0,,35,0,C,5,19,48116,5.44,182,-0.09,1.12,2,78.95874309728175,87.49458275471476,1.24
WH_111218,EID_61218,Rural,Mid,West,Zone 3,0,0,3,4281,Rented,56,0,0,1,56,28.0,,21,0,B+,6,19,26102,4.86,104,-0.14,1.14,6,58.95586151263704,81.4932148504637,1.15
WH_101740,EID_51740,Rural,Mid,West,Zone 3,8,0,3,4438,Company Owned,42,0,0,1,95,43.0,1997.0,39,0,C,5,19,52131,8.45,62,-0.11,1.02,8,100.01440792322356,94.1463867507792,1.0
WH_124265,EID_74265,Rural,Small,West,Zone 1,7,2,4,4980,Company Owned,29,0,0,1,237,27.0,2006.0,22,1,A+,2,30,29069,5.12,192,0.14,1.14,5,249.50962818741036,99.52459970099152,1.01
WH_106596,EID_56596,Urban,Large,North,Zone 6,6,1,3,4616,Rented,65,1,0,1,235,,2007.0,23,0,A,3,28,31069,2.06,51,0.01,1.01,9,247.40406170481617,97.56191186344316,1.15
WH_108649,EID_58649,Rural,Large,West,Zone 5,4,5,2,4594,Company Owned,15,0,0,1,263,29.0,,15,0,C,2,10,19141,2.92,175,-0.18,1.13,6,276.8819924611347,82.35457019510014,0.93
WH_112022,EID_62022,Rural,Small,South,Zone 1,7,3,3,5078,Rented,40,0,0,0,61,42.0,,4,0,A,6,21,5104,8.69,298,-0.16,1.03,6,64.21977771912249,114.9493585142029,1.03
WH_105962,EID_55962,Rural,Mid,East,Zone 4,3,0,5,4596,Company Owned,23,0,0,1,69,55.0,2016.0,11,1,B,6,26,13114,4.66,100,-0.0,1.13,7,72.64204364949921,92.34310136306996,1.16
WH_123556,EID_73556,Rural,Large,North,Zone 6,6,2,4,5596,Rented,66,0,0,0,114,22.0,2014.0,10,1,B+,5,6,12117,5.6,426,-0.02,1.02,5,120.01728950786828,88.6902826662315,1.09
WH_123891,EID_73891,Rural,Small,South,Zone 1,1,0,4,5281,Company Owned,70,0,0,0,110,31.0,,26,0,B,4,31,30151,4.88,489,-0.09,1.06,1,115.80615654267991,93.92279707676089,0.93
WH_101345,EID_51345,Rural,Large,South,Zone 5,2,0,2,5667,Rented,68,0,0,1,241,34.0,,5,0,B,5,14,6060,4.83,450,-0.04,1.11,6,253.72076115259873,71.03559268920236,1.26
WH_100063,EID_50063,Rural,Mid,South,Zone 2,3,1,2,5193,Rented,30,0,0,0,237,26.0,2011.0,20,1,A+,6,32,25145,4.21,319,-0.07,1.06,3,249.50962818741036,112.59285083495278,0.96
WH_117261,EID_67261,Rural,Mid,South,Zone 2,5,0,2,4720,Company Owned,62,1,0,1,140,36.0,2017.0,21,0,B,1,32,26087,4.5,401,-0.15,1.05,1,147.3896537815926,113.04406000645484,0.96
WH_122036,EID_72036,Rural,Large,West,Zone 6,0,1,6,2998,Company Owned,33,1,0,1,266,34.0,,11,0,B,4,23,13134,5.7,465,0.04,1.04,5,280.04034218502596,79.99907288405221,1.05
WH_113741,EID_63741,Rural,Large,West,Zone 5,3,1,4,3685,Rented,70,0,0,1,144,38.0,2011.0,20,1,B+,3,5,25148,1.73,123,0.02,1.08,8,151.60078674678098,76.90390431045032,1.13
WH_103029,EID_53029,Rural,Large,North,Zone 6,5,3,2,3832,Rented,24,0,0,1,80,36.0,,22,1,B+,6,6,27071,6.69,452,0.14,1.08,6,84.22265930376722,78.11215990151405,1.07
WH_112056,EID_62056,Rural,Mid,South,Zone 4,8,0,2,3403,Company Owned,17,0,0,1,187,24.0,2016.0,20,0,A,4,26,28124,8.3,419,-0.02,1.05,2,196.87046612255585,83.6265625154572,1.13
WH_110402,EID_60402,Rural,Mid,West,Zone 3,5,0,6,3179,Rented,38,0,0,0,183,27.0,2016.0,6,1,A+,5,19,8062,2.43,488,0.04,1.09,8,192.65933315736748,99.75081534606876,0.91
WH_122941,EID_72941,Rural,Large,South,Zone 6,4,0,2,4114,Company Owned,57,0,0,1,267,25.0,1998.0,15,1,A+,4,29,19060,6.27,51,-0.03,1.06,2,281.09312542632307,77.84515189807624,1.01
WH_103192,EID_53192,Rural,Mid,South,Zone 4,8,2,3,3647,Company Owned,31,0,0,1,269,26.0,,12,1,C,2,26,16098,9.58,271,-0.2,1.09,5,283.1986919089172,85.75539035388121,1.15
WH_114521,EID_64521,Rural,Large,South,Zone 5,5,0,3,4168,Rented,35,0,0,1,239,25.0,2011.0,18,0,B,5,25,20068,9.48,351,-0.05,1.04,2,251.61519467000457,91.08099877605056,1.04
WH_120441,EID_70441,Rural,Small,South,Zone 6,3,1,4,6846,Rented,33,0,0,0,201,17.0,2010.0,18,1,A+,4,2,23139,3.41,284,-0.17,1.07,4,211.60943150071512,106.5292703956424,1.08
WH_101454,EID_51454,Rural,Mid,South,Zone 2,5,0,3,4636,Company Owned,47,0,0,1,255,37.0,1999.0,30,1,A+,5,32,39112,1.27,386,-0.08,1.11,9,268.45972653075796,91.1159588181842,0.96
WH_116037,EID_66037,Urban,Mid,South,Zone 4,0,0,4,4509,Rented,35,1,0,1,214,24.0,,22,0,A+,5,20,28102,8.29,454,0.17,1.08,1,225.29561363757728,72.51975338944845,1.19
WH_109492,EID_59492,Rural,Large,South,Zone 5,6,2,3,6442,Rented,24,0,0,1,78,31.0,2011.0,19,0,A,3,10,25069,4.14,485,-0.12,1.05,9,82.11709282117303,78.6958240755721,1.06
WH_111643,EID_61643,Rural,Mid,East,Zone 3,8,0,8,4373,Company Owned,67,0,1,0,129,,1998.0,24,1,C,3,27,32133,7.55,360,-0.03,1.08,1,135.8090381273246,107.1224159823676,0.92
WH_102598,EID_52598,Rural,Large,West,Zone 5,0,0,3,4638,Rented,37,0,0,0,200,14.0,,19,0,A+,1,10,26101,3.56,326,0.0,1.06,2,210.556648259418,84.34691665111572,1.08
WH_119747,EID_69747,Rural,Large,North,Zone 6,8,0,3,6574,Rented,52,0,0,1,131,27.0,,27,0,C,3,7,34073,7.38,459,-0.1,1.13,7,137.9146046099188,113.03351131540308,1.15
WH_108824,EID_58824,Rural,Mid,West,Zone 4,0,0,2,5060,Company Owned,39,0,0,1,225,27.0,,15,0,B+,4,11,18100,8.91,336,0.13,1.05,7,236.87622929184528,73.61644115710124,0.97
WH_101817,EID_51817,Rural,Small,South,Zone 6,8,0,4,5050,Company Owned,40,0,0,1,203,29.0,1997.0,25,1,A,3,2,32123,7.92,178,0.13,1.04,3,213.7149979833093,96.2761056442982,1.18
WH_117426,EID_67426,Rural,Large,North,Zone 6,2,0,2,5448,Company Owned,25,0,0,1,92,36.0,,23,0,C,6,6,28078,2.33,307,-0.11,1.09,2,96.8560581993323,81.12748280618821,1.04
WH_112354,EID_62354,Rural,Small,North,Zone 6,5,1,3,4105,Company Owned,66,0,0,0,104,24.0,2017.0,8,0,B,5,9,10059,5.83,497,0.05,1.1,8,109.48945709489738,80.0447492269585,1.02
WH_108253,EID_58253,Rural,Large,West,Zone 6,6,0,4,3384,Rented,50,0,0,1,117,54.0,2001.0,27,0,B,4,6,32057,6.6,457,0.07,1.13,2,123.17563923175956,110.3263310361442,1.04
WH_119207,EID_69207,Rural,Small,North,Zone 1,5,1,3,6037,Rented,44,0,0,0,185,32.0,2013.0,13,0,B,1,3,15067,9.87,401,0.11,1.13,1,194.76489963996167,102.5876345771402,1.27
WH_108097,EID_58097,Rural,Large,South,Zone 5,5,3,4,4100,Company Owned,42,0,0,1,171,31.0,2008.0,18,1,B,5,25,22105,2.72,253,-0.19,1.14,4,180.0259342618024,99.27652214521495,1.27
WH_103098,EID_53098,Rural,Small,South,Zone 6,5,2,2,4287,Company Owned,62,0,0,1,213,31.0,,22,1,A+,4,2,29126,1.07,263,-0.13,1.06,9,224.2428303962802,96.31789375085268,1.0
WH_117437,EID_67437,Rural,Large,West,Zone 5,4,1,4,4094,Company Owned,31,1,0,1,223,53.0,2012.0,23,1,B+,6,10,29111,6.46,374,0.14,1.08,8,234.7706628092511,88.08771630997093,1.03
WH_103446,EID_53446,Rural,Small,West,Zone 6,4,1,4,4104,Rented,49,0,0,1,239,29.0,2015.0,9,0,B,6,15,10089,8.24,234,-0.05,1.08,4,251.61519467000457,101.49569665319004,1.25
WH_121170,EID_71170,Rural,Mid,West,Zone 3,4,0,2,4506,Rented,67,0,0,0,119,17.0,2013.0,19,0,B+,5,27,24074,9.5,367,0.12,1.03,2,125.28120571435372,115.1193895365954,1.19
WH_109584,EID_59584,Rural,Small,North,Zone 1,7,0,2,5823,Company Owned,50,1,0,1,93,25.0,2017.0,8,0,C,6,21,10126,9.49,267,0.07,1.03,3,97.90884144062936,106.47380163738696,0.98
WH_119382,EID_69382,Rural,Mid,South,Zone 4,8,1,1,6198,Rented,41,0,0,1,266,33.0,,16,0,B+,2,20,18084,9.11,439,-0.18,1.04,3,280.04034218502596,87.64747526963666,1.01
WH_106822,EID_56822,Rural,Large,North,Zone 5,2,0,5,4974,Rented,29,0,0,0,236,20.0,,5,0,A,2,5,6107,9.78,290,-0.18,1.08,6,248.45684494611328,105.327973949332,1.24
WH_100633,EID_50633,Rural,Large,North,Zone 5,8,0,2,4991,Company Owned,64,1,0,1,58,15.0,2001.0,24,1,A+,6,5,31135,5.79,476,0.16,1.14,6,61.06142799523123,94.87374840266108,1.11
WH_112585,EID_62585,Rural,Mid,West,Zone 3,6,1,4,3218,Rented,38,0,0,0,269,24.0,2001.0,24,1,A+,5,19,31134,3.37,93,-0.1,1.03,3,283.1986919089172,90.07574789267927,0.87
WH_110115,EID_60115,Rural,Small,West,Zone 6,5,0,2,5345,Rented,29,0,0,1,66,42.0,2022.0,6,0,B+,2,15,7071,2.55,308,0.12,1.06,1,69.48369392560795,78.90874558343098,1.14
WH_106961,EID_56961,Rural,Large,North,Zone 6,7,1,2,6817,Rented,28,0,0,0,96,19.0,,6,0,C,1,28,7060,4.6,456,0.16,1.11,8,101.06719116452064,85.72096320289671,1.18
WH_120557,EID_70557,Rural,Large,North,Zone 5,5,2,4,4701,Company Owned,25,1,1,0,173,,,14,0,C,2,5,18101,7.15,315,0.04,1.07,4,182.1315007443966,116.64144985778924,0.99
WH_113499,EID_63499,Rural,Mid,North,Zone 4,8,0,2,6081,Rented,69,0,0,1,180,43.0,2007.0,16,1,A+,3,26,23120,7.38,187,0.04,1.1,7,189.50098343347625,74.78132827487974,1.05
WH_107080,EID_57080,Rural,Large,North,Zone 5,0,1,3,6357,Rented,54,0,0,0,84,18.0,,19,0,A+,6,25,24063,4.02,417,-0.14,1.14,2,88.43379226895557,81.70629834616348,0.96
WH_103132,EID_53132,Rural,Large,North,Zone 6,6,2,4,3823,Company Owned,35,0,0,1,160,25.0,,4,0,B+,3,6,5103,9.39,230,0.15,1.03,7,168.44531860753443,112.58807338822908,1.24
WH_116751,EID_66751,Rural,Small,South,Zone 6,6,0,4,6756,Rented,57,1,0,1,141,34.0,2000.0,22,0,B+,6,15,27135,6.51,325,0.01,1.06,6,148.4424370228897,116.7245500158072,0.94
WH_102940,EID_52940,Urban,Small,North,Zone 6,7,3,3,5842,Rented,57,0,0,0,270,18.0,2013.0,20,1,A+,6,15,26085,3.39,312,0.03,1.04,6,284.25147515021433,94.55338622312716,1.11
WH_123546,EID_73546,Rural,Large,South,Zone 5,7,0,2,5546,Rented,44,0,0,0,191,19.0,2017.0,8,0,B+,3,14,9106,6.16,177,-0.03,1.02,6,201.08159908774425,89.07620395041388,1.14
WH_112282,EID_62282,Rural,Mid,West,Zone 3,8,0,3,4358,Rented,24,0,0,1,117,26.0,1999.0,21,1,A+,4,19,27063,2.93,418,0.19,1.14,5,123.17563923175956,76.945223214555,1.01
WH_101032,EID_51032,Rural,Large,South,Zone 5,0,0,2,4705,Company Owned,33,0,0,1,117,28.0,,10,0,B,1,14,12121,3.07,238,0.17,1.08,9,123.17563923175956,96.0995507256998,1.02
WH_111339,EID_61339,Rural,Small,West,Zone 1,1,2,4,6801,Company Owned,17,0,0,0,167,20.0,,12,0,A+,4,30,17106,4.63,424,0.11,1.04,3,175.81480129661404,74.8182935355004,1.23
WH_102423,EID_52423,Urban,Large,North,Zone 5,1,1,2,5702,Company Owned,68,0,0,1,257,35.0,,16,1,A,3,17,21126,5.13,432,0.18,1.15,8,270.5652930133522,87.93236363477297,1.08
WH_112689,EID_62689,Rural,Mid,West,Zone 4,1,0,3,5287,Company Owned,70,0,0,1,74,32.0,,24,1,A+,4,11,31067,4.84,213,0.17,1.06,1,77.90595985598466,95.110891980066,1.09
WH_106804,EID_56804,Rural,Large,West,Zone 5,8,0,2,6498,Rented,17,0,0,1,214,33.0,1998.0,18,0,B,5,14,21136,4.9,114,0.13,1.05,1,225.29561363757728,92.0109729125151,0.88
WH_124969,EID_74969,Urban,Large,West,Zone 6,2,0,2,4631,Company Owned,66,0,0,1,234,36.0,,12,0,A,6,6,15150,3.74,247,-0.12,1.05,1,246.3512784635191,91.25070249925972,0.95
WH_113690,EID_63690,Rural,Large,North,Zone 6,5,0,2,4927,Rented,50,0,0,0,243,20.0,2021.0,5,0,B+,3,23,6147,5.41,274,-0.02,1.11,4,255.8263276351929,89.28247788773625,0.99
